Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
18--1711,2/3/2018,12:43 PM,PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),567,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367458.7107,5021891.503,45.33417389,-75.70057066,5451
18--1712,2/3/2018,2:03 PM,HIGHWAY 417 btwn HWY417 IC121B RAMP51 & HWY417 IC121A RAMP51 (__3ZA2YW),__3ZA2YW,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,366654.1913,5029537.602,45.40304324,-75.70987679,5452
18--1713,2/3/2018,2:04 PM,TENTH LINE RD @ TENTH LINE RD (0009412),9412,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,383530.7002,5037154.969,45.46988325,-75.4931085,5453
18--1714,2/3/2018,2:05 PM,BANK ST btwn ARENA PL & WHITE ALDER AVE (__3ZA29N),__3ZA29N,04 - At/near private drive,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,3,0,0,0,02 - Minor,2,,2,,,375654.7885,5020915.435,45.32461192,-75.59615327,5454
18--1715,2/3/2018,2:08 AM,LEGGET DR @ SOLANDT RD (0011781),11781,02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,350653.9252,5022881.599,45.34438238,-75.91486898,5455
18--1716,2/3/2018,2:43 PM,PRESLAND RD @ VANIER PKWY (0012076),12076,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370433.1219,5031751.637,45.42262016,-75.6613151,5456
18--1717,2/3/2018,3:04 PM,ISLAND PARK DR @ RICHMOND RD (0002125),2125,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,364130.6868,5028867.557,45.39723273,-75.74218966,5457
18--1718,2/3/2018,3:31 PM,EMARD CRES btwn DE SALABERRY ST & DE SALABERRY ST (__3ZA7OP),__3ZA7OP,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,375704.877,5035467.947,45.45554284,-75.59342343,5458
18--1719,2/3/2018,4:02 PM,RIVER RD btwn OLD MILL WAY & BRIDGE ST (__3ZA38E),__3ZA38E,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369419.049,5010811.01,45.23429554,-75.67700523,5459
18--172,1/3/2018,12:40 PM,DUNROBIN RD btwn DUNROBIN RD & MURPHY SIDE RD (__3ZA3EB),__3ZA3EB,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,344008.2148,5029526.766,45.40458047,-75.99914221,5460
18--1720,2/3/2018,4:20 PM,RAILMARKET PRIV @ TERMINAL AVE (0013522),13522,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,371419.5819,5030901.185,45.41487491,-75.64882611,5461
18--1721,2/3/2018,5:12 PM,MCCORMICK ST @ WELLINGTON ST (0006285),6285,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,365312.6956,5029381.556,45.40175642,-75.72703057,5462
18--1722,2/3/2018,5:45 PM,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD (__3ZA4SE),__3ZA4SE,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,370715.4702,5030688.197,45.41302521,-75.65784979,5463
18--1723,2/3/2018,5:50 PM,GREY'S CREEK RD btwn MARCELLA DR & STONE SCHOOL RD (__3ZA6G8),__3ZA6G8,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,380866.7438,5011764.039,45.2417269,-75.53107985,5464
18--1724,2/3/2018,5:53 PM,OGILVIE RD @ MATHESON RD/PALMERSTON DR (0012348),12348,03 - At intersection,03 - P.D. only,03 - Rear end,03 - Snow,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373380.1944,5032536.261,45.42939711,-75.62355138,5465
18--1725,2/3/2018,6:19 PM,FERN CASEY ST @ RENAUD RD (0014720),14720,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,07 - Dark,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,382624.9507,5033235.527,45.43472095,-75.50531056,5466
18--1726,2/3/2018,6:44 PM,BANK ST @ WALKLEY RD (0011423),11423,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,03 - Snow,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,2,2,,,,370337.8523,5025947.735,45.37040769,-75.66330343,5467
18--1727,2/3/2018,7:00 PM,COPE DR @ TERRY FOX (0009143),9143,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,353997.2698,5015345.308,45.27634285,-75.87295605,5468
18--1728,2/3/2018,7:54 PM,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE (0002226),2226,03 - At intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,1,0,0,0,01 - Minimal,2,2,,,,367848.9694,5031712.278,45.42250369,-75.69433806,5469
18--1729,2/3/2018,8:18 AM,HAZELDEAN RD btwn KITTIWAKE DR & CARP RD (__3ZA3EI),__3ZA3EI,04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,348694.1823,5014196.231,45.2663541,-75.94064472,5470
18--173,1/3/2018,2:06 PM,WENTWORTH AVE @ CARLING AVE (0002770),2770,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,361330.0915,5025469.609,45.36689003,-75.77834686,5471
18--1730,2/3/2018,8:24 AM,DUNROBIN RD btwn KINBURN SIDE RD & VANCES SIDE RD (__3ZA3FG),__3ZA3FG,04 - At/near private drive,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,338629.0902,5035239.728,45.45626799,-76.0674622,5472
18--1731,2/3/2018,8:36 PM,BOOTH ST @ RAYMOND ST (0006498),6498,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366860.3505,5029642.258,45.40396666,-75.70723041,5473
18--1732,2/3/2018,8:39 AM,KING EDWARD AVE @ RIDEAU ST (0002121),2121,02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,03 - Loose snow,01 - Traffic signal,00 - Unknown,1,0,0,0,,0,,,,,368509.965,5032414.286,45.42876022,-75.68580168,5474
18--1733,2/3/2018,9:11 PM,KING EDWARD AVE @ RIDEAU ST (0002121),2121,03 - At intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,368511.707,5032413.589,45.42875379,-75.68577951,5475
18--1734,2/3/2018,9:20 PM,GEORGE ST @ SUSSEX DR (0002109),2109,03 - At intersection,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,367869.2155,5032130.693,45.42626662,-75.6940258,5476
18--1735,2/3/2018,9:31 PM,WOODROFFE AVE btwn CARLING AVE & FOX CRES (__3ZA4NI),__3ZA4NI,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,03 - Snow,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,02 - Minor,2,,2,,,361771.624,5025715.26,45.36906463,-75.77268246,5477
18--1736,2/3/2018,9:50 PM,BANKFIELD RD btwn KILREEN LANE & PRINCE OF WALES DR (__3ZA4KO),__3ZA4KO,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,366233.7159,5008882.157,45.21722478,-75.71780813,5478
18--1737,2/4/2018,1:38 AM,ANDERSON RD btwn WEIR RD & DOLMAN RIDGE RD (__3ZA2B7),__3ZA2B7,01 - Non intersection,03 - P.D. only,01 - Approaching,03 - Snow,07 - Dark,06 - Ice,10 - No control,,2,0,0,0,,0,,,,,377847.2537,5031319.346,45.4179958,-75.56665061,5479
18--1738,2/4/2018,10:22 AM,BANK ST btwn PARK LANE & LYNCH ST (__3ZBPHM),__3ZBPHM,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,373837.8588,5022779.125,45.34156177,-75.61906787,5480
18--1739,2/4/2018,10:33 AM,CARLING AVE @ REC PATH/525M E OF HOLLY ACRES (0014369),14369,02 - Intersection related,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,358675.9685,5023773.639,45.35183872,-75.81241128,5481
18--174,1/3/2018,2:09 PM,HUNTMAR DR @ MAPLE GROVE RD (0003119),3119,03 - At intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,350267.9061,5016712.668,45.28889785,-75.92036084,5482
18--1740,2/4/2018,10:42 AM,ORLEANS BLVD @ MAPLE RUN AVE/BEAUSEJOUR DR S (0003628),3628,02 - Intersection related,03 - P.D. only,04 - Sideswipe,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,380572.7539,5035315.57,45.45366097,-75.5312158,5483
18--1741,2/4/2018,10:55 AM,BARNSDALE RD @ PRINCE OF WALES DR (0001082),1082,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,366646.9575,5011532.413,45.24103567,-75.71221775,5484
18--1742,2/4/2018,11:00 AM,MARILYN AVE @ RIVERSIDE DR (0002038),2038,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368119.7138,5024234.52,45.35519652,-75.69183819,5485
18--1743,2/4/2018,11:09 PM,VANIER PKWY SB btwn COVENTRY RD & HWY417 IC117 RAMP36 (__3ZA4S4),__3ZA4S4,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,370733.1793,5031521.808,45.42052403,-75.65751202,5486
18--1744,2/4/2018,11:23 AM,GREENBANK RD btwn WEST HUNT CLUB RD & FALLOWFIELD RD (__3ZA1NE),__3ZA1NE,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,361681.8753,5020046.021,45.31806033,-75.77448003,5487
18--1745,2/4/2018,11:30 AM,FRIEL ST @ WILBROD ST (0007961),7961,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368934.0643,5032296.184,45.42765883,-75.68039773,5488
18--1746,2/4/2018,11:31 AM,SNAKE ISLAND RD btwn SCRIVENS DR & BANK ST (__3ZA206),__3ZA206,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,383610.7256,5010070.536,45.22618781,-75.4964012,5489
18--1747,2/4/2018,11:37 AM,RICHMOND RD btwn WEST HUNT CLUB RD & SEYTON DR (__3ZA41P),__3ZA41P,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,357264.8654,5018674.553,45.30606367,-75.83095953,5490
18--1748,2/4/2018,11:45 AM,HAWTHORNE RD btwn DAVIDSON RD & LEITRIM RD (__3ZBPIY),__3ZBPIY,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,3,0,0,0,02 - Minor,1,,1,,,376398.3031,5024232.194,45.35437915,-75.58619001,5491
18--1749,2/4/2018,11:56 AM,HIGHWAY 416 btwn HWY416 IC66 RAMP34 & HWY416 IC66 RAMP63 (__3ZAZM2),__3ZAZM2,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,359828.9638,5015120.864,45.27389104,-75.79865835,5492
18--175,1/3/2018,2:50 PM,BOOTH ST @ ECCLES ST S (0008198),8198,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,366629.5886,5030170.634,45.40874126,-75.71011166,5493
18--1750,2/4/2018,11:59 AM,ROBERTSON RD btwn HAZELDEAN RD & HAANEL DR (__3ZA41S),__3ZA41S,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,354564.1476,5018950.83,45.3087462,-75.8653696,5494
18--1751,2/4/2018,Unknown,BRANTHAVEN ST btwn NORTHWIND ST & MUIRLAND AVE (__5Z1QEU),__5Z1QEU,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,384987.3802,5035034.233,45.45063715,-75.47482779,5495
18--1752,2/4/2018,Unknown,HUNTERSFIELD DR btwn NEWPORT CRES & END (__3ZA457),__3ZA457,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,372947.2322,5024958.853,45.36126124,-75.63013065,5496
18--1753,2/4/2018,12:05 PM,HIGHWAY 416 btwn HWY416 IC75A RAMP43 & HWY416 IC72 RAMP34 (__3ZAZLD),__3ZAZLD,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,359114.9895,5021037.256,45.32718279,-75.8071091,5497
18--1754,2/4/2018,12:23 PM,INNES RD @ TAUVETTE ST/GLEN PARK DR W (0003683),3683,02 - Intersection related,03 - P.D. only,04 - Sideswipe,03 - Snow,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,377346.7371,5032465.565,45.42836084,-75.57287623,5498
18--1755,2/4/2018,12:37 PM,BRIDLE PATH DR @ EQUUS WAY E/HUNTER'S POINT CR (0009606),9606,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,371621.7331,5023533.452,45.34856355,-75.64724082,5499
18--1756,2/4/2018,12:41 PM,OR174 IC102 RAMP51 btwn REGIONAL ROAD 174 & PLACE D'ORLEANS DR (__3ZAY7Z),__3ZAY7Z,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,380934.9434,5037859.86,45.47651306,-75.52619165,5500
18--1757,2/4/2018,12:50 PM,BOOTHFIELD ST @ SPRATT RD (0015816),15816,03 - At intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,370053.7049,5016973.479,45.28968606,-75.66811361,5501
18--1758,2/4/2018,3:03 AM,MARCH RD btwn CARLING AVE/STATION RD & 280 S OF CARLING AVE/STATION RD (__3ZA42DA),__3ZA42DA,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,351046.5036,5022095.514,45.33728325,-75.90993313,5502
18--1759,2/4/2018,3:34 AM,BANKFIELD RD btwn KILREEN LANE & PRINCE OF WALES DR (__3ZA4KO),__3ZA4KO,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,366265.0558,5008916.85,45.21753422,-75.71740486,5503
18--176,1/3/2018,2:58 PM,SWANSEA CRES btwn LEGACY RD & STEVENAGE DR (__3ZA10Q),__3ZA10Q,04 - At/near private drive,03 - P.D. only,05 - Turning movement,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,374832.9785,5027313.586,45.3822622,-75.60572899,5504
18--1760,2/4/2018,3:37 AM,LIMEBANK RD btwn LEITRIM RD & SPRATT RD (__4O3KSY),__4O3KSY,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,369400.1702,5017766.431,45.29688129,-75.67634105,5505
18--1761,2/4/2018,3:57 PM,METCALFE ST @ SOMERSET ST (0002689),2689,03 - At intersection,02 - Non-fatal injury,02 - Angle,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,368009.659,5031103.876,45.41701499,-75.69236297,5506
18--1762,2/4/2018,4:05 PM,WALKLEY EXTENSION RD btwn HWY417 IC110 RAMP55 & HWY417 IC110 RAMP58 (__33J3Q5),__33J3Q5,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,375524.7474,5028928.565,45.39672346,-75.59666524,5507
18--1763,2/4/2018,4:18 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57 (__3ZA2R5),__3ZA2R5,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,363349.6945,5026074.103,45.37216339,-75.75249549,5508
18--1764,2/4/2018,4:20 AM,LYON ST @ SOMERSET ST (0010860),10860,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367365.655,5030716.565,45.41358797,-75.70063985,5509
18--1765,2/4/2018,4:55 PM,ERIC CZAPNIK WAY btwn Continuation of ERIC CZAPNIK WAY & TENTH LINE RD (__8XI2Y1),__8XI2Y1,01 - Non intersection,03 - P.D. only,02 - Angle,03 - Snow,05 - Dusk,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,382943.949,5038900.296,45.48565202,-75.50033369,5510
18--1766,2/4/2018,6:09 PM,BANK ST @ JOHNSTON RD (0006967),6967,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,370851.7304,5024839.528,45.36038816,-75.6568918,5511
18--1767,2/4/2018,7:00 AM,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51 (__3ZA2RB),__3ZA2RB,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,03 - Dawn,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,365913.0549,5029238.462,45.40041674,-75.71938022,5512
18--1768,2/4/2018,7:36 PM,MERIVALE RD btwn AMBERWOOD CRES & FALLOWFIELD RD (__3ZA3I9),__3ZA3I9,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,366887.8799,5018854.225,45.30689563,-75.70823365,5513
18--1769,2/4/2018,8:15 PM,HIGHWAY 417 btwn RAMP & HWY417 IC88 RAMP51 (__3ZA2W2),__3ZA2W2,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,390843.0312,5023211.204,45.34356969,-75.40204058,5514
18--177,1/3/2018,3:23 PM,HAWTHORNE RD @ HUNT CLUB RD (0007651),7651,02 - Intersection related,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375507.75,5026406.529,45.37403317,-75.59724359,5515
18--1770,2/4/2018,8:58 AM,SLATER ST btwn ALBERT ST & COMMISSIONER ST (__3ZA33W),__3ZA33W,01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,366594.7462,5030731.08,45.41378707,-75.71048647,5516
18--1771,2/4/2018,9:28 PM,ROBERTSON RD btwn VANIER RD & RICHMOND RD (__3ZA4YQ),__3ZA4YQ,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,357409.3304,5020652.664,45.32385212,-75.82890736,5517
18--1772,2/4/2018,9:40 PM,PRINCE OF WALES DR btwn TURN LANE & FISHER AVE (__3ZA29U),__3ZA29U,01 - Non intersection,03 - P.D. only,01 - Approaching,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,367161.7089,5023931.774,45.35255833,-75.70410238,5518
18--1773,2/4/2018,9:45 AM,QUEENSBURY DR btwn BEATRICE DR & BURNTWOOD AVE (__3ZA6KN),__3ZA6KN,01 - Non intersection,03 - P.D. only,01 - Approaching,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,365266.6204,5016222.293,45.2833551,-75.72922751,5519
18--1774,2/4/2018,9:45 AM,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36 (__3ZA2YO),__3ZA2YO,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,369856.0318,5031153.287,45.41729034,-75.6687676,5520
18--2049,2/8/2018,8:48 PM,ROGER STEVENS DR btwn DWYER HILL RD & MALAKOFF RD (__3ZA4ZQ),__3ZA4ZQ,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,354712.2663,4989692.153,45.04545463,-75.86640738,5521
18--145,1/2/2018,8:00 AM,HWY417 IC131 RAMP63 btwn HWY417 IC131 RAMP53 & HWY417 IC131 RAMP66 (__3ZAY4Q),__3ZAY4Q,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,03 - Dawn,06 - Ice,10 - No control,,2,0,0,0,,0,,,,,358602.7712,5022907.607,45.34405175,-75.8134396,5522
18--205,1/4/2018,Unknown,TRADEWINDS DR btwn MILLCREEK CRT & WINDING WAY (__4O47XV),__4O47XV,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,367366.6469,5016197.777,45.28295073,-75.70246396,5523
18--1871,2/6/2018,7:24 PM,PICKFORD DR @ SHATNER GT (0003436),3436,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,353403.878,5018725.458,45.30679951,-75.88018747,5524
18--1450,1/30/2018,11:00 AM,CARP RD @ HOBIN ST/MCCOOEYE LANE (0009339),9339,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,349415.5781,5014324.423,45.26746223,-75.93144071,5525
18--2050,2/8/2018,8:52 AM,ST. LAURENT BLVD btwn INDUSTRIAL AVE & BOURASSA ST (__3ZBOFB),__3ZBOFB,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,373176.356,5029833.148,45.40509576,-75.62653119,5526
18--1872,2/6/2018,7:33 PM,WOODROFFE AVE btwn FIRESTATION & BASELINE RD (__3ZA34KB),__3ZA34KB,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,362542.1634,5023789.855,45.35167695,-75.76307127,5527
18--14500,12/31/2018,11:53 PM,HIGHWAY 416 btwn HWY416 IC57 RAMP24 & HWY416 IC49 RAMP42 (__3ZAZGI),__3ZAZGI,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,07 - Dark,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,368859.6891,5002270.455,45.15749871,-75.68522603,5528
18--2051,2/8/2018,8:53 AM,WOODROFFE AVE btwn GRENFELL CRES & SLACK RD (__3ZA3IA),__3ZA3IA,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,364362.0244,5019675.548,45.31450459,-75.74034261,5529
18--1873,2/6/2018,7:33 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51 (__3ZA2XA),__3ZA2XA,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,362480.0355,5025105.102,45.36351654,-75.76371063,5530
18--14501,12/31/2018,12:27 PM,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR (0000519),519,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,363419.6766,5021826.485,45.33393791,-75.7521057,5531
18--2052,2/8/2018,8:56 AM,PRESTON ST @ SPRUCE ST (0005103),5103,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,366275.355,5030201.959,45.40905432,-75.71463274,5532
