Datetime,Tweet Id,Text,Username,Dates,Time,Collision,Slow,Accident,Closure,Lane Reduction,Ramp
2020-03-15 13:56:02+00:00,1.24E+18,417 E/B now open at Nicholas.  #otttraffic,Ottawa_Traffic,2020-03-15,13:56,no,no,no,no,no,no
2020-03-15 13:55:43+00:00,1.24E+18,417 W/B now open at Nicholas - #otttraffic,Ottawa_Traffic,2020-03-15,13:55,no,no,no,no,no,no
2020-03-14 21:00:39+00:00,1.24E+18,(MTO) Ramp closed from Nicholas S/B to 417 E/B ・EEE・EEE construction. Follow signed detour. Until Sunday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-03-14,21:00,no,no,no,yes,no,yes
2020-03-14 21:00:39+00:00,1.24E+18,(MTO) 417 E/B closed at Nicholas ・EEE・EEE construction. Follow signed detour. Until Sunday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-03-14,21:00,no,no,no,yes,no,no
2020-03-14 21:00:39+00:00,1.24E+18,(MTO) Ramp closed from Isabella E/B to 417 E/B ・EEE・EEE construction. Follow signed detour. Until Sunday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-03-14,21:00,no,no,no,yes,no,yes
2020-03-14 21:00:38+00:00,1.24E+18,(MTO) 417 W/B closed at Nicholas ・EEE・EEE construction. Follow signed detour. Until Sunday morning. Updates to follow. #otttraffic,Ottawa_Traffic,2020-03-14,21:00,no,no,no,yes,no,no
2020-03-14 00:30:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at LEES AVE - Disabled Vehicle. left shoulder and left lane blocked.,Ottawa_Traffic,2020-03-14,0:30,no,no,no,yes,no,no
2020-03-13 21:18:03+00:00,1.24E+18,(MTO) Highway 417 Westbound Off-ramp at PARKDALE AVE (IC 122) - Collision. lane and right shoulder blocked.,Ottawa_Traffic,2020-03-13,21:18,yes,no,no,yes,no,yes
2020-03-13 20:56:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at PARKDALE AVE (IC 122) - Collision. 3 right lanes and right shoulder blocked.,Ottawa_Traffic,2020-03-13,20:56,yes,no,no,yes,no,no
2020-03-13 20:52:20+00:00,1.24E+18,Bank N/B lane reduction between McLeod &amp; Gladstone - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-13,20:52,yes,yes,no,no,yes,no
2020-03-13 20:46:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at PARKDALE AVE (IC 122) - Collision. 2 right lanes and right shoulder blocked.,Ottawa_Traffic,2020-03-13,20:46,yes,no,no,yes,no,no
2020-03-13 18:31:53+00:00,1.24E+18,Woodroffe N/B reduced to 1 lane from Iris to 417 - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-13,18:31,yes,no,no,no,yes,no
2020-03-13 17:08:17+00:00,1.24E+18,Traffic disruptions - St. Laurentat Brittany - traffic signals not working. #otttraffic,Ottawa_Traffic,2020-03-13,17:08,no,no,no,no,no,no
2020-03-13 12:45:12+00:00,1.24E+18,174 periodically reduced to 1 lane with alternating traffic from Quigley Hill to Trim - maintenance. Flagpersons present. From 9am to 3:30pm today. #otttraffic,Ottawa_Traffic,2020-03-13,12:45,no,no,no,no,yes,no
2020-03-13 05:04:02+00:00,1.24E+18,(MTO) Highway 417 Westbound  at NICHOLAS (IC 118)/MANN AVE - Disabled Vehicle. right lane and right shoulder blocked.,Ottawa_Traffic,2020-03-13,5:04,no,no,no,yes,no,no
2020-03-12 21:58:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at WOODROFFE AVE (IC 127) - Disabled Vehicle. left shoulder and left lane blocked.,Ottawa_Traffic,2020-03-12,21:58,no,no,no,yes,no,no
2020-03-12 21:24:39+00:00,1.24E+18,March S/B reduced to 1 lane between Corkstown &amp; 417 - disabled vehicle. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-12,21:24,no,yes,no,no,yes,no
2020-03-12 12:45:11+00:00,1.24E+18,174 periodically reduced to 1 lane with alternating traffic from Quigley Hill to Trim - maintenance. Flagpersons present. From 9am to 3:30pm today. #otttraffic,Ottawa_Traffic,2020-03-12,12:45,no,no,no,no,yes,no
2020-03-12 12:23:36+00:00,1.24E+18,Tiffany Pl closed from Tiffany Cres to Tiffany Cres - emergency repairs. Duration unknown. Access for local traffic maintained. #otttraffic,Ottawa_Traffic,2020-03-12,12:23,no,no,no,yes,no,no
2020-03-12 11:57:14+00:00,1.24E+18,Fentiman closed from Bristol to Rideau River Dr - emergency repairs. Duration unknown. Access for local traffic maintained. #otttraffic,Ottawa_Traffic,2020-03-12,11:57,no,no,no,yes,no,no
2020-03-11 23:50:12+00:00,1.24E+18,"174 E/B lane reduction from Blair to Montreal/St-Joseph - construction. From 7pm Wednesday, March 11 to 6am Thursday, March 12. #otttraffic",Ottawa_Traffic,2020-03-11,23:50,no,no,no,no,yes,no
2020-03-11 21:13:30+00:00,1.24E+18,Albert W/B reduced to 1 lane between O'Connor &amp; Bank - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-11,21:13,yes,yes,no,no,yes,no
2020-03-11 19:27:12+00:00,1.24E+18,174 E/B reduced to 1 lane at Montreal Rd - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-11,19:27,yes,yes,no,no,yes,no
2020-03-11 19:12:14+00:00,1.24E+18,Beechwood W/B lane reduction at Crichton - unplanned construction. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-11,19:12,no,yes,no,no,yes,no
2020-03-11 13:39:51+00:00,1.24E+18,Greenbank N/B reduced to 1 lane from Iris to 417 - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-11,13:39,yes,yes,no,no,yes,no
2020-03-11 11:50:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at TERRY FOX DR (IC 140) - Debris. left shoulder and 1 left lane blocked.,Ottawa_Traffic,2020-03-11,11:50,no,no,no,yes,no,no
2020-03-11 11:16:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at TERRY FOX DR (IC 140) - Collision. left shoulder and 1 left lane blocked.,Ottawa_Traffic,2020-03-11,11:16,yes,no,no,yes,no,no
2020-03-11 10:55:49+00:00,1.24E+18,Sir John A. Macdonald E/B 1 left-turn lane closed at Island Park - disabled vehicle. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-11,10:55,no,yes,no,yes,yes,no
2020-03-11 10:50:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at TERRY FOX DR (IC 140) - Collision. left shoulder and 1 left lane blocked.,Ottawa_Traffic,2020-03-11,10:50,yes,no,no,yes,no,no
2020-03-10 19:34:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at CARLING AVE / KIRKWOOD AVE (IC 124) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-03-10,19:34,yes,no,no,yes,no,no
2020-03-10 16:21:19+00:00,1.24E+18,Possible Downtown Area traffic disruptions  - demonstration. OPS directing traffic. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-10,16:21,no,yes,no,no,no,no
2020-03-10 15:46:49+00:00,1.24E+18,Phillip Dr closed from Goodwin to Argue - unplanned construction. Duration unknown. Access for local traffic maintained. #otttraffic,Ottawa_Traffic,2020-03-10,15:46,no,no,no,yes,no,no
2020-03-10 14:56:22+00:00,1.24E+18,Woodroffe S/B lane reduction from Adirondack to Baseline - collision. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-10,14:56,yes,no,no,no,yes,no
2020-03-10 13:00:02+00:00,1.24E+18,174 periodically reduced to 1 lane with alternating traffic from Quigley Hill to Trim - maintenance. Flagpersons present. From 9am to 3:30pm today. #otttraffic,Ottawa_Traffic,2020-03-10,13:00,no,no,no,no,yes,no
2020-03-10 11:45:51+00:00,1.24E+18,Bank N/B left-turn lane closed at Leitrim and Leitrim E/B lane reduction at Bank - collision. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-10,11:45,yes,no,no,yes,yes,no
2020-03-09 21:03:31+00:00,1.24E+18,Sir John A. Macdonald E/B reduced to 1 lane before Island Park - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-09,21:03,yes,yes,no,no,yes,no
2020-03-09 20:13:13+00:00,1.24E+18,Innes E/B reduced to 2 lanes from Blair to Anderson - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-09,20:13,yes,yes,no,no,yes,no
2020-03-09 19:38:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at NICHOLAS (IC 118)/MANN AVE - Collision. left lane blocked.,Ottawa_Traffic,2020-03-09,19:38,yes,no,no,yes,no,no
2020-03-09 15:34:38+00:00,1.24E+18,Greenbank closed from Jockvale Rd to Jockvale Bridge - collision. OPS directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-09,15:34,yes,no,no,yes,no,no
2020-03-09 02:30:09+00:00,1.24E+18,(MTO) Bretelle fermﾃｩe de Nicholas d/s ﾃ 417 d/o - construction. Entre 23h00 ce soir ﾃ 5h demain. #ottcircule,Ottawa_Traffic,2020-03-09,2:30,no,no,no,no,no,no
2020-03-08 02:58:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at BELFAST - Other. left shoulder and left lane blocked.,Ottawa_Traffic,2020-03-08,2:58,no,no,no,yes,no,no
2020-03-07 17:26:03+00:00,1.24E+18,(MTO) Highway 417 Westbound HOV lane at TERRY FOX DR (IC 140) - Collision. All lanes blocked.,Ottawa_Traffic,2020-03-07,17:26,yes,no,no,yes,no,no
2020-03-07 11:40:02+00:00,1.24E+18,"(PSPC) Alexandra Bridge closed - construction. Follow signed detour. Pedestrians &amp; cyclists not affected. From 7am to 7pm on Saturday, March 7 and Sunday, March 8 (weather conditions permitting). #otttraffic",Ottawa_Traffic,2020-03-07,11:40,no,no,no,yes,no,no
2020-03-06 21:56:14+00:00,1.24E+18,Update: Sherbourne N/B now opne while S/B remains closed at Maitland - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-06,21:56,yes,no,no,yes,no,no
2020-03-06 21:54:37+00:00,1.24E+18,Carling W/B lane reductions at Maitland - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-06,21:54,yes,no,no,no,yes,no
2020-03-06 21:52:33+00:00,1.24E+18,Sherbourne closed at Maitland - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-06,21:52,yes,no,no,yes,no,no
2020-03-06 20:20:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at VANIER PKWY/RIVERSIDE (IC 117) - Disabled Vehicle. right lane blocked.,Ottawa_Traffic,2020-03-06,20:20,no,no,no,yes,no,no
2020-03-06 18:48:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at HARMER PEDESTRIAN OVERPASS - Collision. 2 right lanes and right shoulder blocked.,Ottawa_Traffic,2020-03-06,18:48,yes,no,no,yes,no,no
2020-03-06 18:30:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at HARMER PEDESTRIAN OVERPASS - Collision. 1 centre lane blocked.,Ottawa_Traffic,2020-03-06,18:30,yes,no,no,yes,no,no
2020-03-06 18:06:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at BRONSON AVE (IC 121A) - Disabled Vehicle. 1 right lane and right shoulder blocked.,Ottawa_Traffic,2020-03-06,18:06,no,no,no,yes,no,no
2020-03-06 17:55:48+00:00,1.24E+18,Possible downtown area traffic disruptions - demonstration. Duration unknown. #otttraffic,Ottawa_Traffic,2020-03-06,17:55,no,no,no,no,no,no
2020-03-06 17:04:38+00:00,1.24E+18,Colonade closed from Prince Of Wales to Colonade N/S - broken watermain. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-06,17:04,no,no,yes,yes,no,no
2020-03-06 15:50:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at TERRY FOX DR (IC 140) - Collision. 1 right lane blocked.,Ottawa_Traffic,2020-03-06,15:50,yes,no,no,yes,no,no
2020-03-06 13:56:02+00:00,1.24E+18,(MTO) Highway 417 Westbound  at PALLADIUM DR (IC 142) - Collision. left lane blocked.,Ottawa_Traffic,2020-03-06,13:56,yes,no,no,yes,no,no
2020-03-06 13:43:20+00:00,1.24E+18,Terry Fox N/B closed from Cope to Castlefrank - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-06,13:43,yes,no,no,yes,no,no
2020-03-06 13:40:02+00:00,1.24E+18,(NCC) Bronson periodic lane reduction in both directions at Rideau Canal - construction. From 9am to 3pm today. #otttraffic,Ottawa_Traffic,2020-03-06,13:40,no,no,no,no,yes,no
2020-03-06 13:40:02+00:00,1.24E+18,(NCC) Mackenzie King Bridge periodically reduced to 1 lane in each direction - construction. From 9am to 3pm today. #otttraffic,Ottawa_Traffic,2020-03-06,13:40,no,no,no,no,yes,no
2020-03-06 13:14:03+00:00,1.24E+18,(MTO) Highway 416 Northbound  at 3RD LINE - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-03-06,13:14,yes,no,no,yes,no,no
2020-03-06 11:30:21+00:00,1.24E+18,(MTO) 417 E/B reduced to 1 lane between Hunt Club and Anderson - construction. From 7am to 2:30pm today. #otttraffic,Ottawa_Traffic,2020-03-06,11:30,no,no,no,no,yes,no
2020-03-06 00:04:03+00:00,1.24E+18,(MTO) Highway 417 Westbound On-ramp at ROCHESTER (IC 121B ) - Disabled Vehicle. lane and right shoulder blocked.,Ottawa_Traffic,2020-03-06,0:04,no,no,no,yes,no,yes
2020-03-06 00:00:03+00:00,1.24E+18,(OTT) Ramp lane reductions from 174 W/B to Montreal Rd - construction. From 19am to 3pm today. #otttraffic,Ottawa_Traffic,2020-03-06,0:00,no,no,no,no,yes,yes
2020-03-05 22:31:27+00:00,1.24E+18,Jockvale W/B lane reduction at Greenbank - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2020-03-05,22:31,yes,no,no,no,yes,no
2020-03-05 22:00:03+00:00,1.24E+18,Traffic disruptions in Canadian Tire Centre area - sporting event. From 5:30pm to 7:30pm today. #otttraffic,Ottawa_Traffic,2020-03-05,22:00,no,no,no,no,no,no
2020-03-05 14:04:00+00:00,1.24E+18,O'Connor reduced to 1 lane from Slater to Laurier - collision. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-05,14:04,yes,no,no,no,yes,no
2020-03-05 13:25:06+00:00,1.24E+18,Sussex W/B closed from Princess to MacKay - disabled vehicle. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-05,13:25,no,no,no,yes,no,no
2020-03-05 11:30:19+00:00,1.24E+18,(MTO) 417 E/B reduced to 1 lane between Hunt Club and Anderson - construction. From 7am to 2:30pm today. #otttraffic,Ottawa_Traffic,2020-03-05,11:30,no,no,no,no,yes,no
2020-03-04 22:52:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at ISLAND PARK DR W/B (IC 123) - Collision. left shoulder and 1 left lane blocked.,Ottawa_Traffic,2020-03-04,22:52,yes,no,no,yes,no,no
2020-03-04 22:47:20+00:00,1.24E+18,Industrial E/B closed from Trainyards to Russell - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-04,22:47,yes,no,no,yes,no,no
2020-03-04 20:36:03+00:00,1.24E+18,(MTO) Highway 417 Eastbound  at RICHMOND (IC 130)/BAYSHORE DR - Disabled Vehicle. left shoulder and left lane blocked.,Ottawa_Traffic,2020-03-04,20:36,no,no,no,yes,no,no
2020-03-04 18:20:57+00:00,1.24E+18,Good news! Kent now open again from Gladstone to James. #otttraffic,Ottawa_Traffic,2020-03-04,18:20,no,no,no,no,no,no
2020-03-04 16:30:15+00:00,1.24E+18,Fairlawn N/B closed from Lenester to Carling - broken watermain. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-04,16:30,no,no,yes,yes,no,no
2020-03-04 16:10:28+00:00,1.24E+18,Eagleson S/B reduced to 2 lanes from 417 to Katimavik - emergency repairs. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-04,16:10,no,yes,no,no,yes,no
2020-03-04 13:18:03+00:00,1.24E+18,(MTO) Highway 417 Westbound  at MAITLAND AVE (IC 126) - Disabled Vehicle. left shoulder and left lane blocked.,Ottawa_Traffic,2020-03-04,13:18,no,no,no,yes,no,no
2020-03-04 12:46:38+00:00,1.24E+18,Bank N/B lane reduction from Albert to Queen - medical emergency. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-04,12:46,no,yes,yes,no,yes,no
2020-03-04 00:29:34+00:00,1.24E+18,Carling traffic disruptions at Preston - traffic signals not working. Duration unknown. #otttraffic,Ottawa_Traffic,2020-03-04,0:29,no,no,no,no,no,no
2020-03-03 22:38:16+00:00,1.23E+18,Flewellyn closed from Huntley to Conley - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-03,22:38,yes,no,no,yes,no,no
2020-03-03 14:00:02+00:00,1.23E+18,174 periodically reduced to 1 lane with alternating traffic from Quigley Hill to Trim - maintenance. Flagpersons present. From 9am to 3:30pm today. #otttraffic,Ottawa_Traffic,2020-03-03,14:00,no,no,no,no,yes,no
2020-03-03 13:29:33+00:00,1.23E+18,Nicholas N/B reduced to 1 lane from 417 to Laurier - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-03,13:29,yes,yes,no,no,yes,no
2020-03-03 13:05:50+00:00,1.23E+18,Baseline E/B reduced to 1 lane from Cornell to Greenbank - collision. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-03,13:05,yes,no,no,no,yes,no
2020-03-03 12:50:09+00:00,1.23E+18,Eagleson S/B reduced to 2 lanes from 417 to Katimavik - missing maintenance hole cover. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-03,12:50,no,yes,no,no,yes,no
2020-03-03 11:30:24+00:00,1.23E+18,(MTO) 417 E/B reduced to 1 lane between Hunt Club and Anderson - construction. From 7am to 2:30pm today. #otttraffic,Ottawa_Traffic,2020-03-03,11:30,no,no,no,no,yes,no
2020-03-03 11:20:24+00:00,1.23E+18,Albert reduced to 1 lane from Lyon to Bay - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-03,11:20,yes,yes,no,no,yes,no
2020-03-03 11:09:03+00:00,1.23E+18,Rideau E/B reduced to 1 lane at Dalhousie and Dalhousie N/B reduced to 1 lane at Rideau - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-03,11:09,yes,yes,no,no,yes,no
2020-03-02 23:40:02+00:00,1.23E+18,"174 E/B lane reduction from Blair to Montreal/St-Joseph - construction. From 7pm Monday, March 2 to midnight. #otttraffic",Ottawa_Traffic,2020-03-02,23:40,no,no,no,no,yes,no
2020-03-02 22:26:09+00:00,1.23E+18,Wellington W/B lane reduction between Bay &amp; Portage Bridge - disabled vehicle. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-02,22:26,no,yes,no,no,yes,no
2020-03-02 21:36:08+00:00,1.23E+18,Innes E/B lane reduction at Cyrville - disabled vehicle. Duration unknown. Avoid area. #otttraffic,Ottawa_Traffic,2020-03-02,21:36,no,no,no,no,yes,no
2020-03-02 20:49:40+00:00,1.23E+18,Carling W/B reduced to 2 lanes between Maitland &amp; Riddell - police activity. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-02,20:49,no,yes,no,no,yes,no
2020-03-02 18:18:40+00:00,1.23E+18,Nicholas S/B reduced to 1 lane from Laurier to 417 - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-02,18:18,yes,yes,no,no,yes,no
2020-03-02 17:00:02+00:00,1.23E+18,174 periodic lane reduction in each direction from Trim to Blair - maintenance. From 12pm to 3:30pm today. #otttraffic,Ottawa_Traffic,2020-03-02,17:00,no,no,no,no,yes,no
2020-03-02 16:52:10+00:00,1.23E+18,Innes Rd E/B reduced to 1 lane from Anderson to Blackburn Hamlet Bypass - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-02,16:52,yes,yes,no,no,yes,no
2020-03-02 15:38:43+00:00,1.23E+18,Croydon closed from Regina to Richmond - emergency repairs. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-03-02,15:38,no,no,no,yes,no,no
2020-03-02 15:00:03+00:00,1.23E+18,(MTO) Highway 417 Eastbound On-ramp at METCALFE (IC 119A) - Disabled Vehicle. right lane and right shoulder blocked.,Ottawa_Traffic,2020-03-02,15:00,no,no,no,yes,no,yes
2020-03-02 14:17:22+00:00,1.23E+18,174 periodically reduced to 1 lane with alternating traffic from Quigley Hill to Trim - maintenance. Flagpersons present. From 9am to 3:30pm today. #otttraffic,Ottawa_Traffic,2020-03-02,14:17,no,no,no,no,yes,no
2020-03-02 13:49:46+00:00,1.23E+18,Strandherd W/B closed from Claridge to Longfields - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-03-02,13:49,yes,no,no,yes,no,no
2020-03-02 12:19:59+00:00,1.23E+18,Laurier W/B reduced to 1 lane from Metcalfe to O'Connor - power outage. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-03-02,12:19,no,yes,no,no,yes,no
