Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2021-03-09 11:30:09+00:00,1369249143655444483,(MTO) 417 E/B reduced to 1 lane between Hunt Club and Anderson - construction. From 7am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-03-09,11:30:09,,,,,Lane Reduction,
2021-03-09 01:40:02+00:00,1369100634771906567,"174 W/B reduced to 1 lane between Champlain/Place d'Orleans and Jeanne d'Arc - construction. From 9pm Monday, March 8 to 7am Tuesday, March 9. #otttraffic",Ottawa_Traffic,2021-03-09,01:40:02,,,,,Lane Reduction,
2021-03-09 01:20:02+00:00,1369095602123005954,"Ramp closed between 174 W/B and Jeanne d'Arc - construction. From 9pm Monday, March 8 to 7am Tuesday, March 9. #otttraffic",Ottawa_Traffic,2021-03-09,01:20:02,,,,Closure,,Ramp
2021-03-08 23:22:06+00:00,1369065921520824327,(MTO) Incident Cleared: Highway 417 Westbound  at PARKDALE AVE (IC 122),Ottawa_Traffic,2021-03-08,23:22:06,,,,,,
2021-03-08 23:10:08+00:00,1369062911826685954,(MTO) Highway 417 Westbound  at PARKDALE AVE (IC 122) - Collision. 2 right lanes blocked.,Ottawa_Traffic,2021-03-08,23:10:08,Collision,,,Closure,,
2021-03-08 23:06:06+00:00,1369061896691810304,(MTO) Highway 417 Westbound  at PARKDALE AVE (IC 122) - Collision. 1 centre lane blocked.,Ottawa_Traffic,2021-03-08,23:06:06,Collision,,,Closure,,
2021-03-08 22:45:18+00:00,1369056662837952524,"174 W/B reduced to one lane between Jeanne d'Arc and Montreal/St-Joseph - construction. From 6pm Monday, March 8 to 5:30am Tuesday, March 9. #otttraffic",Ottawa_Traffic,2021-03-08,22:45:18,,,,,Lane Reduction,
2021-03-08 20:10:03+00:00,1369017590316666881,(MTO) Incident Cleared: Highway 417 Westbound  at MOODIE DR (IC 134),Ottawa_Traffic,2021-03-08,20:10:03,,,,,,
2021-03-08 19:58:03+00:00,1369014572158488579,(MTO) Highway 417 Westbound  at MOODIE DR (IC 134) - Collision. left shoulder and 1 left lane blocked.,Ottawa_Traffic,2021-03-08,19:58:03,Collision,,,Closure,,
2021-03-08 15:54:48+00:00,1368953354584481802,Traffic disruptions at Woodroffe &amp; Iris - traffic signals not working. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-03-08,15:54:48,,Slow,,,,
2021-03-08 06:26:06+00:00,1368810235859791873,(MTO) Incident Cleared: Highway 417 Westbound  at EAGLESON (IC 138)/MARCH (CR 49),Ottawa_Traffic,2021-03-08,06:26:06,,,,,,
2021-03-08 06:06:06+00:00,1368805203424784385,(MTO) Highway 417 Westbound  at EAGLESON (IC 138)/MARCH (CR 49) - Collision. 2 lanes blocked.,Ottawa_Traffic,2021-03-08,06:06:06,Collision,,,Closure,,
2021-03-08 01:40:02+00:00,1368738248051286020,"174 reduced to 1 lane in each direction at Champlain - construction. From 9pm Sunday, March 7 to 5:30am Monday, March 8. #otttraffic",Ottawa_Traffic,2021-03-08,01:40:02,,,,,Lane Reduction,
2021-03-07 03:12:06+00:00,1368399027633545217,(MTO) Incident Cleared: Highway 417 Eastbound  at LEES AVE,Ottawa_Traffic,2021-03-07,03:12:06,,,,,,
2021-03-07 03:06:06+00:00,1368397518787252226,(MTO) Highway 417 Eastbound  at LEES AVE - Other. left shoulder and 3 left lanes closed.,Ottawa_Traffic,2021-03-07,03:06:06,,,,Closure,,
2021-03-07 03:04:06+00:00,1368397014678073346,(MTO) Incident Cleared: Highway 417 Westbound  at LEES AVE,Ottawa_Traffic,2021-03-07,03:04:06,,,,,,
2021-03-07 02:44:09+00:00,1368391991994818567,(MTO) Highway 417 Eastbound  at LEES AVE - Other. All lanes closed.,Ottawa_Traffic,2021-03-07,02:44:09,,,,Closure,,
2021-03-07 02:40:09+00:00,1368390987341574145,(MTO) Highway 417 Westbound  at LEES AVE - Other. left shoulder and 2 left lanes closed.,Ottawa_Traffic,2021-03-07,02:40:09,,,,Closure,,
2021-03-07 02:24:09+00:00,1368386959157166082,(MTO) Highway 417 Westbound  at LEES AVE - Other. All lanes closed.,Ottawa_Traffic,2021-03-07,02:24:09,,,,Closure,,
2021-03-07 02:24:07+00:00,1368386950906920963,(MTO) Highway 417 Eastbound  at LEES AVE - Other. left shoulder and 4 left lanes closed.,Ottawa_Traffic,2021-03-07,02:24:07,,,,Closure,,
2021-03-06 10:16:06+00:00,1368143343474073602,(MTO) Incident Cleared: Highway 417 Westbound Off-ramp at CARP (IC 144)/CR 5,Ottawa_Traffic,2021-03-06,10:16:06,,,,,,Ramp
2021-03-06 03:40:06+00:00,1368043686710419459,(MTO) Incident Cleared: Highway 417 Westbound On-ramp at CARP (IC 144)/CR 5,Ottawa_Traffic,2021-03-06,03:40:06,,,,,,Ramp
2021-03-05 22:56:06+00:00,1367972215313096704,(MTO) Highway 417 Westbound Off-ramp at CARP (IC 144)/CR 5 - Collision. right lane closed.,Ottawa_Traffic,2021-03-05,22:56:06,Collision,,,Closure,Lane Reduction,Ramp
2021-03-05 21:29:24+00:00,1367950397994901511,174 E/B reduced to 1 lane between Montreal/St-Joseph and Jeanne d'Arc - collision. OPS directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2021-03-05,21:29:24,Collision,,,,Lane Reduction,
2021-03-05 20:41:52+00:00,1367938435634368512,Bank N/B reduced to 1 lane from Johnston to Kitchener - collision. OPS directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2021-03-05,20:41:52,Collision,,,,Lane Reduction,
2021-03-05 20:31:46+00:00,1367935893252800512,Reminder: Carp Rd closed between 417 and Richardson Side Rd - collision. OPS/OPP directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2021-03-05,20:31:46,Collision,,,Closure,,
2021-03-05 18:58:02+00:00,1367912305858654216,(MTO) Highway 417 Westbound On-ramp at CARP (IC 144)/CR 5 - Collision. All lanes closed.,Ottawa_Traffic,2021-03-05,18:58:02,Collision,,,Closure,,Ramp
2021-03-05 18:56:03+00:00,1367911805604032513,(MTO) Highway 417 Westbound Off-ramp at CARP (IC 144)/CR 5 - Collision. All lanes closed.,Ottawa_Traffic,2021-03-05,18:56:03,Collision,,,Closure,,Ramp
2021-03-05 18:49:37+00:00,1367910185885433859,Carp closed between 417 and Richardson Side - collision. OPS directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2021-03-05,18:49:37,Collision,,,Closure,,
2021-03-05 16:08:27+00:00,1367869627037069313,Traffic disruptions at Bronson &amp; Slater - traffic signals not working. Duration unknown. Avoid area. #otttraffic,Ottawa_Traffic,2021-03-05,16:08:27,,,,,,
2021-03-05 13:13:00+00:00,1367825475108765702,Eagleson N/B reduced to 1 lane at Palomino - collision. Duration unknown. Avoid area. #otttraffic,Ottawa_Traffic,2021-03-05,13:13:00,Collision,,,,Lane Reduction,
2021-03-05 11:30:09+00:00,1367799591022845953,(MTO) 417 periodically reduced to 1 lane in each direction between Anderson and Rockdale - construction. From 7am to 4pm today. #otttraffic,Ottawa_Traffic,2021-03-05,11:30:09,,,,,Lane Reduction,
2021-03-05 03:48:03+00:00,1367683297640386569,(MTO) Incident Cleared: Highway 417 Eastbound  at INNES (IC 112),Ottawa_Traffic,2021-03-05,03:48:03,,,,,,
2021-03-05 03:10:02+00:00,1367673733763194880,(MTO) Highway 417 Eastbound  at INNES (IC 112) - Collision. right lane and right shoulder blocked.,Ottawa_Traffic,2021-03-05,03:10:02,Collision,,,Closure,,
2021-03-05 02:20:03+00:00,1367661151463612416,"174 E/B reduced to 1 lane from Tenth Line to Trim - construction. From 9pm Thursday, March 4 to 5:30am Friday, March 5. #otttraffic",Ottawa_Traffic,2021-03-05,02:20:03,,,,,Lane Reduction,
2021-03-05 01:40:03+00:00,1367651085930921984,"Ramp reduced to 1 lane between 174 E/B and Jeanne d'Arc - construction. From 9pm Thursday, March 4 to 5:30am Friday, March 5. #otttraffic",Ottawa_Traffic,2021-03-05,01:40:03,,,,,Lane Reduction,Ramp
2021-03-05 01:40:02+00:00,1367651084114788352,"174 reduced to 1 lane with alternating traffic between Trim and Quigley Hill - construction. Flagpersons present. From 9pm Thursday, March 4 to 5:30am Friday, March 5. #otttraffic",Ottawa_Traffic,2021-03-05,01:40:02,,,,,Lane Reduction,
2021-03-05 01:20:03+00:00,1367646055316197376,"174 reduced to 1 lane in each direction at Champlain - construction. From 9pm Thursday, March 4 to 5:30am Friday, March 5. #otttraffic",Ottawa_Traffic,2021-03-05,01:20:03,,,,,Lane Reduction,
2021-03-05 01:20:03+00:00,1367646053839814658,"174 E/B reduced to 1 lane between Montreal/St-Joseph and Jeanne d'Arc - construction. From 9pm Thursday, March 4 to 5:30am Friday, March 5. #otttraffic",Ottawa_Traffic,2021-03-05,01:20:03,,,,,Lane Reduction,
2021-03-05 01:20:03+00:00,1367646052304760839,"Ramp closed between Jeanne d'Arc S/B and 174 E/B - construction. From 9pm Thursday, March 4 to 5:30am Friday, March 5. #otttraffic",Ottawa_Traffic,2021-03-05,01:20:03,,,,Closure,,Ramp
2021-03-04 19:08:03+00:00,1367552435061981185,(MTO) Incident Cleared: Highway 417 Westbound  at RICHMOND (IC 130)/BAYSHORE DR,Ottawa_Traffic,2021-03-04,19:08:03,,,,,,
2021-03-04 19:02:03+00:00,1367550925917806594,(MTO) Highway 417 Westbound  at RICHMOND (IC 130)/BAYSHORE DR - Debris. 2 right lanes and right shoulder blocked.,Ottawa_Traffic,2021-03-04,19:02:03,,,,Closure,,
2021-03-04 18:56:07+00:00,1367549431822876683,(MTO) Incident Cleared: Highway 417 Westbound  at PINECREST AVE / GREENBANK (IC 129),Ottawa_Traffic,2021-03-04,18:56:07,,,,,,
2021-03-04 18:56:03+00:00,1367549416505286658,(MTO) Incident Cleared: Highway 417 Westbound On-ramp at PINECREST AVE / GREENBANK (IC 129),Ottawa_Traffic,2021-03-04,18:56:03,,,,,,Ramp
2021-03-04 18:31:20+00:00,1367543197984059398,REMINDER: (MTO) 417 W/B closed at Greenbank/Pinecrest - debris. Duration unknown. Use other routes.,Ottawa_Traffic,2021-03-04,18:31:20,,,,Closure,,
2021-03-04 18:14:04+00:00,1367538851091259392,(MTO) Highway 417 Westbound On-ramp at PINECREST AVE / GREENBANK (IC 129) - Debris. All lanes closed.,Ottawa_Traffic,2021-03-04,18:14:04,,,,Closure,,Ramp
2021-03-04 18:04:06+00:00,1367536341655949316,(MTO) Highway 417 Westbound  at PINECREST AVE / GREENBANK (IC 129) - Debris. All lanes blocked.,Ottawa_Traffic,2021-03-04,18:04:06,,,,Closure,,
2021-03-04 17:52:06+00:00,1367533324110098432,(MTO) Highway 417 Westbound  at PINECREST AVE / GREENBANK (IC 129) - Debris. 2 right lanes and right shoulder blocked.,Ottawa_Traffic,2021-03-04,17:52:06,,,,Closure,,
2021-03-04 17:44:03+00:00,1367531296092741632,(MTO) Highway 417 Westbound  at PINECREST AVE / GREENBANK (IC 129) - Debris. centre lane blocked.,Ottawa_Traffic,2021-03-04,17:44:03,,,,Closure,,
2021-03-04 17:17:56+00:00,1367524724012691463,Bronson S/B reduced to 1 lane between Plymouth &amp; Renfrew Ave - police operation. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-03-04,17:17:56,,Slow,,,Lane Reduction,
2021-03-04 16:52:13+00:00,1367518253120167941,(MTO) 417 periodically reduced to 1 lane in each direction between Anderson and Rockdale - construction. From 7am to 4pm today. #otttraffic,Ottawa_Traffic,2021-03-04,16:52:13,,,,,Lane Reduction,
2021-03-04 13:36:50+00:00,1367469085051805700,Northwestern N/B closed from Amanda to Clearview - broken watermain. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2021-03-04,13:36:50,,,Accident,Closure,,
2021-03-03 20:40:03+00:00,1367213201901895680,(MTO) Incident Cleared: Highway 417 Eastbound  at PARKDALE AVE (IC 122),Ottawa_Traffic,2021-03-03,20:40:03,,,,,,
2021-03-03 20:36:03+00:00,1367212194019106816,(MTO) Highway 417 Eastbound  at PARKDALE AVE (IC 122) - Collision. left shoulder and 1 left lane blocked.,Ottawa_Traffic,2021-03-03,20:36:03,Collision,,,Closure,,
2021-03-03 20:14:03+00:00,1367206658796097536,(MTO) Incident Cleared: Highway 417 Westbound On-ramp at NICHOLAS (IC 118)/MANN AVE,Ottawa_Traffic,2021-03-03,20:14:03,,,,,,Ramp
2021-03-03 19:34:16+00:00,1367196647474757646,Update: Ramp closed between Champlain N/B and 174 W/B - construction. Now until 3:30pm today. #otttraffic,Ottawa_Traffic,2021-03-03,19:34:16,,,,Closure,,Ramp
2021-03-03 19:32:50+00:00,1367196284868771840,Update: 174 W/B reduced to 1 lane at Champlain - construction. Now until 3:30pm today. #otttraffic,Ottawa_Traffic,2021-03-03,19:32:50,,,,,Lane Reduction,
2021-03-03 19:32:06+00:00,1367196102869549060,(MTO) Highway 417 Westbound On-ramp at NICHOLAS (IC 118)/MANN AVE - Disabled Vehicle. right lane and right shoulder blocked.,Ottawa_Traffic,2021-03-03,19:32:06,,,,Closure,,Ramp
2021-03-03 18:02:35+00:00,1367173571747938309,Hunt Club W/B reduced to 1 lane between Dazé/Bridle Path &amp; Airport Pkwy - disabled vehicle. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-03-03,18:02:35,,Slow,,,Lane Reduction,
2021-03-03 17:54:03+00:00,1367171425111576582,(MTO) Incident Cleared: Highway 417 Westbound  at PARKDALE AVE (IC 122),Ottawa_Traffic,2021-03-03,17:54:03,,,,,,
2021-03-03 17:42:45+00:00,1367168584062033924,Update: King Edward N/B reduced to 2 lanes between Cathcart &amp; Union - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-03-03,17:42:45,Collision,Slow,,,Lane Reduction,
2021-03-03 17:17:11+00:00,1367162148925952000,King Edward N/B reduced to 1 lane between Cathcart &amp; Union - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-03-03,17:17:11,Collision,Slow,,,Lane Reduction,
2021-03-03 17:00:03+00:00,1367157838070562816,(MTO) Highway 417 Westbound  at PARKDALE AVE (IC 122) - Disabled Vehicle. 1 centre lane blocked.,Ottawa_Traffic,2021-03-03,17:00:03,,,,Closure,,
2021-03-03 16:40:02+00:00,1367152800401088515,174 W/B reduced to 1 lane at Blair - construction. From 12pm to 3pm today. #otttraffic,Ottawa_Traffic,2021-03-03,16:40:02,,,,,Lane Reduction,
2021-03-03 13:40:04+00:00,1367107507269881860,174 W/B reduced to 1 lane at Champlain - construction. From 9am to 3pm today. #otttraffic,Ottawa_Traffic,2021-03-03,13:40:04,,,,,Lane Reduction,
2021-03-03 13:00:03+00:00,1367097438901833728,Ramp closed between Champlain N/B and 174 W/B - construction. From 8:30am to 3pm today. #otttraffic,Ottawa_Traffic,2021-03-03,13:00:03,,,,Closure,Lane Reduction,Ramp
2021-03-03 11:30:09+00:00,1367074815371341825,(MTO) 417 periodically reduced to 1 lane in each direction between Anderson and Rockdale - construction. From 7am to 4pm today. #otttraffic,Ottawa_Traffic,2021-03-03,11:30:09,,,,,Lane Reduction,
2021-03-03 11:00:02+00:00,1367067237375504384,"(NCC) Lady Grey Dr closed - construction. Local traffic permitted but parking restricted. Weekdays between 7am and 6pm until Wednesday, March 24. #otttraffic",Ottawa_Traffic,2021-03-03,11:00:02,,,,Closure,,
2021-03-03 07:30:03+00:00,1367014390621437956,(MTO) Incident Cleared: Highway 417 Eastbound  at NICHOLAS (IC 118)/MANN AVE,Ottawa_Traffic,2021-03-03,07:30:03,,,,,,
2021-03-03 06:32:03+00:00,1366999795601199106,(MTO) Highway 417 Eastbound  at NICHOLAS (IC 118)/MANN AVE - Collision. 2 right lanes and right shoulder blocked.,Ottawa_Traffic,2021-03-03,06:32:03,Collision,,,Closure,,
2021-03-03 06:04:02+00:00,1366992745726963718,(MTO) Incident Cleared: Highway 417 Westbound  at RICHMOND (IC 130)/BAYSHORE DR,Ottawa_Traffic,2021-03-03,06:04:02,,,,,,
2021-03-03 06:00:02+00:00,1366991740096438272,(MTO) Highway 417 Westbound  at RICHMOND (IC 130)/BAYSHORE DR - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2021-03-03,06:00:02,Collision,,,Closure,,
2021-03-03 01:40:03+00:00,1366926310820483073,"Ramp reduced to 1 lane between 174 E/B and Jeanne d'Arc - construction. From 9pm Tuesday, March 2 to 5:30am Wednesday, March 3. #otttraffic",Ottawa_Traffic,2021-03-03,01:40:03,,,,,Lane Reduction,Ramp
2021-03-03 01:40:03+00:00,1366926309105020931,"174 reduced to 1 lane with alternating traffic between Trim and Quigley Hill - construction. Flagpersons present. From 9pm Tuesday, March 2 to 5:30am Wednesday, March 3. #otttraffic",Ottawa_Traffic,2021-03-03,01:40:03,,,,,Lane Reduction,
2021-03-03 01:20:04+00:00,1366921281526972417,"174 E/B reduced to 1 lane between Tenth Line and Trim - construction. From 9pm Tuesday, March 2 to 5:30am Wednesday, March 3. #otttraffic",Ottawa_Traffic,2021-03-03,01:20:04,,,,,Lane Reduction,
2021-03-03 01:20:04+00:00,1366921280214163457,"174 reduced to 1 lane in each direction at Champlain - construction. From 9pm Tuesday, March 2 to 5:30am Wednesday, March 3. #otttraffic",Ottawa_Traffic,2021-03-03,01:20:04,,,,,Lane Reduction,
2021-03-03 01:20:03+00:00,1366921278616186881,"174 E/B reduced to 1 lane between Montreal/St-Joseph and Jeanne d'Arc - construction. From 9pm Tuesday, March 2 to 5:30am Wednesday, March 3. #otttraffic",Ottawa_Traffic,2021-03-03,01:20:03,,,,,Lane Reduction,
2021-03-03 01:20:03+00:00,1366921277047533569,"Ramp closed between Jeanne d'Arc S/B and 174 E/B - construction. From 9pm Tuesday, March 2 to 5:30am Wednesday, March 3. #otttraffic",Ottawa_Traffic,2021-03-03,01:20:03,,,,Closure,,Ramp
2021-03-02 20:00:02+00:00,1366840741100666882,St-Laurent N/B reduced to 1 lane from Malartic to Camil - broken watermain. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-03-02,20:00:02,,Slow,Accident,,Lane Reduction,
2021-03-02 18:38:35+00:00,1366820246733139970,Hunt Club W/B reduced to 1 lane from Knoxdale to Greenbank - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-03-02,18:38:35,Collision,,,,Lane Reduction,
2021-03-02 14:50:09+00:00,1366762757513760768,CANCELLED -- Ramp closed between Champlain N/B and 174 W/B - construction. From 8:30am to 3pm today. #otttraffic,Ottawa_Traffic,2021-03-02,14:50:09,,,,Closure,Lane Reduction,Ramp
2021-03-02 14:48:32+00:00,1366762351748411393,Ramp closed between Champlain N/B and 174 W/B - construction. From 8:30am to 3pm today. #otttraffic,Ottawa_Traffic,2021-03-02,14:48:32,,,,Closure,Lane Reduction,Ramp
2021-03-02 12:42:07+00:00,1366730535985434634,(MTO) 417 periodically reduced to 1 lane in each direction between Anderson &amp; Rockdale - construction. From 7:00am to 4:00pm today. #otttraffic,Ottawa_Traffic,2021-03-02,12:42:07,,,,,Lane Reduction,
2021-03-02 10:44:08+00:00,1366700848315785221,(MTO) Incident Cleared: Highway 417 Eastbound Off-ramp at MAITLAND AVE (IC 126),Ottawa_Traffic,2021-03-02,10:44:08,,,,,,Ramp
2021-03-02 10:44:06+00:00,1366700838295601152,(MTO) Incident Cleared: Highway 417 Eastbound On-ramp at WOODROFFE AVE (IC 127),Ottawa_Traffic,2021-03-02,10:44:06,,,,,,Ramp
2021-03-02 07:00:06+00:00,1366644464429785090,(MTO) Highway 417 Eastbound On-ramp at WOODROFFE AVE (IC 127) - Other. All lanes closed.,Ottawa_Traffic,2021-03-02,07:00:06,,,,Closure,,Ramp
2021-03-02 06:56:06+00:00,1366643460732764162,(MTO) Highway 417 Eastbound Off-ramp at MAITLAND AVE (IC 126) - Other. All lanes closed.,Ottawa_Traffic,2021-03-02,06:56:06,,,,Closure,,Ramp
2021-03-02 01:40:02+00:00,1366563919700127746,"174 E/B reduced to 1 lane between Montreal/St-Joseph and Jeanne d'Arc - construction. From 9pm Monday, March 1 to 5:30am Tuesday, March 2. #otttraffic",Ottawa_Traffic,2021-03-02,01:40:02,,,,,Lane Reduction,
2021-03-02 01:20:03+00:00,1366558890029154308,"Ramp reduced to 1 lane between 174 E/B and Jeanne d'Arc - construction. From 9pm Monday, March 1 to 5:30am Tuesday, March 2. #otttraffic",Ottawa_Traffic,2021-03-02,01:20:03,,,,,Lane Reduction,Ramp
2021-03-02 01:20:03+00:00,1366558888586342404,"Ramp closed between Jeanne d'Arc S/B and 174 E/B - construction. From 9pm Monday, March 1 to 5:30am Tuesday, March 2. #otttraffic",Ottawa_Traffic,2021-03-02,01:20:03,,,,Closure,,Ramp
2021-03-01 21:50:32+00:00,1366506162997387266,Attention: Closure of ramp between Greenbank/Pinecrest N/B and 417 W/B postponed. Updates to follow. #otttraffic,Ottawa_Traffic,2021-03-01,21:50:32,,,,Closure,,Ramp
2021-03-01 16:47:13+00:00,1366429830091333636,Riverside N/B closed at Pleasant Park  - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2021-03-01,16:47:13,Collision,,,Closure,,
