Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2020-05-14 19:35:24+00:00,1261017287261335552,"NCC CLOSING PKWYS TO MOTOR VEHICLES: Sir JAM (westbound) between Dominion  and Booth. Weekends, May 16 to 31, 8 am to 4 pm. 
Sir GEC between the Aviation Parkway and St. Joseph. Weekends, May 16 to 31, 8 am to 4 pm #Otttraffic #ottbike #ottwalk",cbcotttraffic,2020-05-14,19:35:24,,,,Closure,Lane Reduction,
2020-05-13 20:16:14+00:00,1260665176854081536,COLLISION: Southbound Castlefrank between Kakulu and McCurdy. #Otttraffic,cbcotttraffic,2020-05-13,20:16:14,Collision,,,,,
2020-05-13 20:15:37+00:00,1260665018665877505,"COLLISION: Eastbound 417 approaching Woodroffe. Right shoulder, but debris across three lanes. #Otttraffic",cbcotttraffic,2020-05-13,20:15:37,Collision,,,,,
2020-05-13 20:02:15+00:00,1260661656482467840,COLLISION: Eastbound 417 near the Ramsayville overpass #otttraffic,cbcotttraffic,2020-05-13,20:02:15,Collision,,,,,
2020-05-11 19:40:15+00:00,1259931344626425862,COLLISION: Eastbound 417 approaching Carling. backed up to Woodroffe. #otttraffic,cbcotttraffic,2020-05-11,19:40:15,Collision,Slow,,,,
2020-05-08 21:33:14+00:00,1258872611943190528,SLOW: Eastbound 417 is heavy from Pinecrest to Maitland due to an earlier collision #OttTraffic,cbcotttraffic,2020-05-08,21:33:14,Collision,Slow,,,,
2020-05-08 11:39:27+00:00,1258723185308172288,"No snow in Lanark, apparently. Bright and sunny according to callers. #OttTraffic",cbcotttraffic,2020-05-08,11:39:27,,,,,,
2020-05-08 11:17:07+00:00,1258717563778932736,WHITEOUT: Just chatting with Jerry who commutes from Ottawa to Deep River everyday. (yeah... imagine that). He says there are whiteout conditions on Hwy. 17 in Renfrew. He also swore a little bit. #OttTraffic,cbcotttraffic,2020-05-08,11:17:07,,,,,,
2020-05-08 10:05:08+00:00,1258699448353464320,"QUEEN ELIZABETH DRIVEWAY: Pilot project keeps it closed to motor vehicles 8 a.m. to 8 p.m. from Fifth to Laurier until Sunday, for physical distancing. NCC says watch its website for possible extension. #OttTraffic #ottwalk #ottbke #COVID19",cbcotttraffic,2020-05-08,10:05:08,,,,Closure,,
2020-05-08 10:02:29+00:00,1258698780397928449,"QUEEN STREET: Queen Street will close to motorist between Bronson and Bay from Monday, May 11 to Thursday, May 21. A signed detour will be in place. Access for pedestrians and cyclist will be maintained #OttTraffic #ottbike #ottwalk",cbcotttraffic,2020-05-08,10:02:29,,,,Closure,,
2020-05-08 10:00:00+00:00,1258698155895468032,"NO TRAINS THIS WEEKEND, AGAIN: Buses on the Confederation Line, for maintenance work. Just like last weekend. #OttTraffic #otttransit",cbcotttraffic,2020-05-08,10:00:00,,,,,,
2020-05-08 09:58:30+00:00,1258697776793366528,"CENTRETOWN: Metcalfe Street will be reduced to one northbound lane between Frank and Lewis streets from Monday, May 11 to Monday, May 18 for watermain and sewer work as part of the Elgin Street Renewal project. #OttTraffic",cbcotttraffic,2020-05-08,09:58:30,,,,,Lane Reduction,
2020-05-08 09:56:38+00:00,1258697309983997952,"CARLING IS ALWAYS FUN: Lanes on Carling will close intermittently in both directions between Churchill and Kirkwood, daily, from 9 am until 3:30 pm for drilling. Work starts Monday and lasts about two weeks. #OttTraffic",cbcotttraffic,2020-05-08,09:56:38,,,,Closure,,
2020-05-08 09:54:43+00:00,1258696826464722945,"NEW BRONSON BUS LANE: Off-peak and overnight lane closures on Bronson between Colonel By and Lakeview Terrace until Friday, May 15 for construction of new northbound transit-priority lane #OttTraffic #otttransit",cbcotttraffic,2020-05-08,09:54:43,,,,Closure,,
2020-05-07 20:29:41+00:00,1258494234694504452,VISUAL DISTRACTION: The @CFSnowbirds are on their way to Ottawa right now. Landing shortly after 5 p.m. Will circle the city. #OttTraffic #ottnews,cbcotttraffic,2020-05-07,20:29:41,,,,,,
2020-05-07 10:29:20+00:00,1258343151577837570,"DITCHED: Rideau Road near Hawthorne. Ditched truck and trailer. Oil on the road, from the truck. #OttTraffic",cbcotttraffic,2020-05-07,10:29:20,,,Accident,,,
2020-05-04 10:25:26+00:00,1257255004227985408,WONKY LIGHTS: Flashing red traffic signals on the Aylmer side of Champlain Bridge at Lucerne. Treat as all-way stop. #Otttraffic,cbcotttraffic,2020-05-04,10:25:26,,,,,,
2020-05-04 09:58:48+00:00,1257248301805682690,"HOG'S BACK: Closed now to motor vehicle traffic, between Prince of Wales and Riverside. Both bridges under construction. Swing bridge not done until end of August. Project wrap by December. #Otttraffic",cbcotttraffic,2020-05-04,09:58:48,,,,Closure,,
2020-05-04 09:54:28+00:00,1257247210921693184,417: Two lanes in both directions between Parkdale and Maitland. Speed limit 80 km/h. #Otttraffic,cbcotttraffic,2020-05-04,09:54:28,,,,,,
2020-05-01 19:59:21+00:00,1256312271686586372,"SPEEDING: After a month of quiet covid streets being too tempting for Ottawa speeders, police have launched a three-month speed enforcement campaign called “Operation Overwatch”. #Otttraffic #ToldYouSo",cbcotttraffic,2020-05-01,19:59:21,,,,,,
2020-05-01 10:18:03+00:00,1256165984324517888,KANATA NORTH: March Road will close intermittently in both directions between Carling Avenue and Shirley Brook Drive starting Monday for road rehabilitation until July. Access for pedestrians and cyclists will be maintained #Otttraffic #ottbike,cbcotttraffic,2020-05-01,10:18:03,,,,Closure,,
2020-05-01 10:12:14+00:00,1256164518645899264,"HOG'S BACK: Closes to motorists between Prince of Wales and Riverside drives starting Monday, May 4 until August and between Colonel By and Riverside drives until December for bridge repairs. Access for pedestrians and cyclists will be maintained #Otttraffic #ottbike",cbcotttraffic,2020-05-01,10:12:14,,,,Closure,,
2020-05-01 10:04:40+00:00,1256162615346237440,"CONFEDERATION LINE: The O-Train Line 1 will close temporarily and be replaced by R1 bus service on Saturday and Sunday  for maintenance and work relating to issues that have impacted service. Next weekend, too. #Otttraffic #otttransit",cbcotttraffic,2020-05-01,10:04:40,,,,Closure,,
2020-05-01 10:00:43+00:00,1256161620314767360,"FERRIES WEAR BOATS (and you gotta believe me): Three ferry services operating in the region again. Quyon/Fitzroy (today 6 a.m. to 3 p.m.), Cumberland/Masson (1 boat 24/7) and Rockland/Thurso (6 a.m. to 9 p.m.). Essential travel only. #Otttraffic",cbcotttraffic,2020-05-01,10:00:43,,,,,Lane Reduction,
2020-04-30 21:04:11+00:00,1255966201928278016,"QUYON FERRY: Open for essential travel only tomorrow 6:00 a.m. to 3:00 p.m. Closed on Sat and Sun. Hours posted to web tomorrow, for next week. #Otttraffic",cbcotttraffic,2020-04-30,21:04:11,,,,Closure,Lane Reduction,
2020-04-30 20:34:16+00:00,1255958672452268045,COLLISION: Bottom of the Rochester ramp from the eastbound 417 on Orangeville #Otttraffic,cbcotttraffic,2020-04-30,20:34:16,Collision,,,,,Ramp
2020-04-30 19:48:08+00:00,1255947060127444994,COLLISION: Westbound 417 approaching Parkdale. Emergency crews there. Left lane #Otttraffic,cbcotttraffic,2020-04-30,19:48:08,Collision,,,,,
2020-04-30 19:42:25+00:00,1255945621233639425,FROG SEASON: First warm rain of spring will likely bring about a rush of Leopard frogs. Be on the lookout for our spotty friends on the roads. #Otttraffic,cbcotttraffic,2020-04-30,19:42:25,,,,,,
2020-04-30 19:13:37+00:00,1255938374952607745,SOAKER: Woman just called me to say she got soaked by a car while walking down Carling near the Carlingwood Mall. Slow down and watch for peds. #Otttraffic,cbcotttraffic,2020-04-30,19:13:37,,Slow,,,,
2020-04-30 18:54:00+00:00,1255933438668013568,"TAXIS: City says taxicab services to the general public have been
significantly reduced, with only 114 taxis of 1192 currently reporting for service due in part to decreased demand. #Otttraffic",cbcotttraffic,2020-04-30,18:54:00,,,,,Lane Reduction,
2020-04-30 12:25:34+00:00,1255835685661085696,"POWER OUTAGE: Hydro Ottawa is experiencing a power outage in the Walkley, River Rd, Brookfield area and Gladview PVT and Wallack Pvt area.
The estimated time of restoration is 11:00 am. 
5524 customers affected. Treat affected traffic signals as all-way stops #Otttraffic",cbcotttraffic,2020-04-30,12:25:34,,,,,,
2020-04-29 20:13:23+00:00,1255591027609669632,"COLLISION: Preston, both directions, at Gladstone. #Otttraffic",cbcotttraffic,2020-04-29,20:13:23,Collision,,,,,
2020-04-28 19:05:54+00:00,1255211657799892992,"VANIER, THE HARD WAY: Intersection of Vanier Pkwy and Montreal Rd is backed up all directions. Watermain to blame. Watermain work, that is. #Otttraffic",cbcotttraffic,2020-04-28,19:05:54,,Slow,,,,
2020-04-28 18:57:06+00:00,1255209443484196868,ALMONTE: Bridge Street will be closed Monday May 11 to Friday June 12 to facilitate repairs to Maclan Bridge. Detour signage will be in place directing traffic to County Road 29. #Otttraffic,cbcotttraffic,2020-04-28,18:57:06,,,,Closure,,
2020-04-28 11:04:07+00:00,1255090412114579456,"WONKY LIGHTS: Traffic signals out -- not flashing -- at intersection of Carp and March roads. 80 km there, so potentially dangerous. #otttraffic",cbcotttraffic,2020-04-28,11:04:07,,,,,,
2020-04-27 21:04:17+00:00,1254879062759223297,TRUCK FIRE: Eastbound 417 after Nicholas. Police officer tried and gave up using fire extinguisher. Right lane. Lots of smoke. #otttraffic,cbcotttraffic,2020-04-27,21:04:17,,,Accident,,,
2020-04-27 10:05:26+00:00,1254713257249648642,"VANIER: Lane reductions at Montreal Rd and Vanier Pkwy for watermain work until May 15. Also intermittent lane reductions along Montreal Road, between North River and Marier for the next week. #otttraffic #ottbike",cbcotttraffic,2020-04-27,10:05:26,,,,,Lane Reduction,
2020-04-27 10:01:44+00:00,1254712324566528000,SMYTH/MAIN: McIlraith Bridge between Main and Smyth down to one lane each direction during off-peak for bridge work until Thursday. One sidewalk open for peds. Cyclists will travel in single file with traffic when bike lane closed #otttraffic #ottbike #ottwalk,cbcotttraffic,2020-04-27,10:01:44,,,,Closure,Lane Reduction,
2020-04-27 09:58:49+00:00,1254711589934116864,"BARRHAVEN: Starting today, intermittent lane reductions at the Longfields and Golflinks south drives roundabout through the summer, during peak and non-peak hours to build a single lane roundabout and for landscaping. #otttraffic",cbcotttraffic,2020-04-27,09:58:49,,,,,Lane Reduction,
2020-04-27 09:54:38+00:00,1254710536962539523,RIDEAU STREET: Now closed from Sussex to Dalhousie until the end of the year. Your bus now stops on Mackenzie King Bridge or Daly. #otttraffic #otttransit,cbcotttraffic,2020-04-27,09:54:38,,,,Closure,,
2020-04-24 19:34:55+00:00,1253769408549400577,COLLISION: Westbound 417 at Island Park #Otttraffic,cbcotttraffic,2020-04-24,19:34:55,Collision,,,,,
2020-04-24 11:21:01+00:00,1253645113764560897,MOOSE ON THE LOOSE: Two young moose on the road. Stevenage near Hawthorne in the east end. Animal control being called in. #OttTraffic,cbcotttraffic,2020-04-24,11:21:01,,,,,,
2020-04-23 19:58:54+00:00,1253413057755148290,"RIDEAU CANAL WORK: Starting tomorrow for two weeks, #OttTraffic interruptions intermittently along Colonel By between the Pretoria Bridge and the 417 overpass. Maintenance work on canal walls. MUP detours as well. #ottbike #ottwalk",cbcotttraffic,2020-04-23,19:58:54,,,,,,
2020-04-22 21:19:16+00:00,1253070891019374593,ROLL-OVER COLLISION: Eastbound 401 near Tyendinaga. Detours off the highway. Best bet is to go south to Hwy. 2. Car vs tractor-trailer. Carr rolled. Car against centre barrier. Semi is on the right shoulder. Lots of police. Could be lengthly closure. #otttraffic #ONHwys,cbcotttraffic,2020-04-22,21:19:16,Collision,,Accident,Closure,,
2020-04-22 21:03:01+00:00,1253066804026580994,COLLISION: Eastbound 417 at St. Laurent #otttraffic,cbcotttraffic,2020-04-22,21:03:01,Collision,,,,,
2020-04-22 20:09:50+00:00,1253053419792871426,COLLISION: Westbound 417 at Carling/Kirkwood exit. Rear-ender in the left lane. Only two lanes there to begin with. #otttraffic,cbcotttraffic,2020-04-22,20:09:50,Collision,,,,,
2020-04-22 19:39:14+00:00,1253045717918265351,COLLISION: Southbound Vanier Pkwy after Queen Mary approaching Coventry. #Otttraffic,cbcotttraffic,2020-04-22,19:39:14,Collision,,,,,
2020-04-21 19:34:26+00:00,1252682123586277382,"COLLISION: Westbound 417 before Maitland, slow after Parkdale. #OttTraffic",cbcotttraffic,2020-04-21,19:34:26,Collision,Slow,,,,
2020-04-20 11:55:44+00:00,1252204301004480513,"ALEXANDRA BRIDGE: Closed this week 9:30 a.m. to 3 p.m. for repairs until Friday. Boardwalk unaffected for peds, cyclists. #otttraffic #ottwalk #ottbike",cbcotttraffic,2020-04-20,11:55:44,,,,Closure,Lane Reduction,
2020-04-20 09:54:50+00:00,1252173876139896832,"PAVING:  From now until mid-September, one alternating northbound or southbound lane will be closed on Riverside Drive between Hunt Club and Walkley roads on weekdays from 7 am to 7 pm to resurface the road. Access for pedestrians and cyclists will be maintained. #otttraffic",cbcotttraffic,2020-04-20,09:54:50,,,,Closure,,
2020-04-20 09:53:47+00:00,1252173608031531008,"WATERMAIN: McLeod Street is closed to motorists between Lyon Street and Bronson Avenue for watermain work. Lasts until fall, as well. #otttraffic",cbcotttraffic,2020-04-20,09:53:47,,,,Closure,,
2020-04-20 09:52:44+00:00,1252173345329741824,"WATERMAIN: Florence Street is closed to motorists between Bank and Kent streets, well all motorists except local ones. This is the case until fall. #otttraffic",cbcotttraffic,2020-04-20,09:52:44,,,,Closure,,
2020-04-20 09:51:34+00:00,1252173049979449376,"KANATA SOUTH: For approximately one month, Eagleson Road southbound is reduced to one lane between Michael Cowpland Drive and the Eagleson Place plaza to replace a watermain. #otttraffic",cbcotttraffic,2020-04-20,09:51:34,,,,,Lane Reduction,
2020-04-20 09:50:30+00:00,1252172783704047616,"CLOSED: The intersection at Bay and Albert streets is closed from today until Friday for the Bay Street Cycling Facility project. There will be vehicular, pedestrian and cycling detours. #otttraffic #ottbike #ottwalk",cbcotttraffic,2020-04-20,09:50:30,,,,Closure,,
2020-04-15 20:18:56+00:00,1250518992923570177,POOR VISIBILITY: Hunt Club and McCarthy/Uplands area due to squall of snow flurries. #otttraffic,cbcotttraffic,2020-04-15,20:18:56,,,,,,
2020-04-15 20:02:37+00:00,1250514887261986816,COLLISION: Westbound 417 approaching Hunt Club after Walkley. #otttraffic,cbcotttraffic,2020-04-15,20:02:37,Collision,,,,,
2020-04-15 19:37:02+00:00,1250508452142682119,WE WON!! Congrats to everyone involved in our little commuter series last year called 'Nowhere Fast'. We fricken won an RTDNA for 'Excellence in Innovation'! @matthewkupfer @CBCMaki @tcpritchard @CBCOttawa Wooo! #otttraffic #ottnews,cbcotttraffic,2020-04-15,19:37:02,,,,,,
2020-04-15 09:47:18+00:00,1250360038914289664,"ROOM TO BE AT A SAFE DISTANCE: City, NCC creating space for peds, cyclists, active transportation on Bank Street bridge over Rideau Canal, and on Queen E Dwy respectively by closing lanes to vehicular traffic. #otttraffic #ottnews #ottbike #ottwalk",cbcotttraffic,2020-04-15,09:47:18,,,,Closure,,
2020-04-15 09:45:11+00:00,1250359504421584898,"CONSTRUCTION: One westbound lane on Innes Road will close today between Star Top and Cyrville roads, until the end of June. #otttraffic",cbcotttraffic,2020-04-15,09:45:11,,,,Closure,,
2020-04-14 20:32:04+00:00,1250159912593883142,"CHAMPLAIN BRIDGE: Quite backed up and slow headed to Aylmer right now due to police spot checks. But, it is the only bridge which is slow. #otttraffic",cbcotttraffic,2020-04-14,20:32:04,,Slow,,,,
2020-04-14 10:05:50+00:00,1250002314993295361,"VANIER: Montreal Road down to one lane each way from North River to Marier, including the Cummings Bridge, for the Montreal Road Revitalization project. As well, North River has lane reductions from Montreal Road to Selkirk in both directions. #otttraffic",cbcotttraffic,2020-04-14,10:05:50,,,,,Lane Reduction,
2020-04-14 10:04:07+00:00,1250001881583271941,"LRT EXTENSION CONSTRUCTION: Montreal Rd down to one lane each way between the 174 w/b off-ramp and the 174 e/b on-ramp. One left turn lane at the 174 e/b off-ramp closed. Pathway on north side of Montreal Rd closed, but new path  on the south side. #otttraffic #ottbike #ottwalk",cbcotttraffic,2020-04-14,10:04:07,,,,Closure,Lane Reduction,Ramp
2020-04-14 10:00:06+00:00,1250000871896817670,"TOMORROW: One westbound lane on Innes Road will close tomorrow between Star Top and Cyrville roads, until the end of June. #otttraffic",cbcotttraffic,2020-04-14,10:00:06,,,,Closure,,
2020-04-09 20:05:55+00:00,1248341390301462529,"FREE PARKING AT CHEO: To promote physical distancing.
Essential staff, physicians, caregivers, and all patient families can now park free of charge. Some people may prefer to avoid public transportation in support of physical distancing. #OttTraffic",cbcotttraffic,2020-04-09,20:05:55,,,,,,
